#SampleID	Sample	Event	Sport	Age	Date	City	State	Run	Type
SH.MA031	MA031	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	shoe
CP.MB081	MB081	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
CP.MB062	MB062	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
SH.MB018	MB018	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
CP.MB048	MB048	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
SH.MB086	MB086	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
SH.MB037	MB037	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
SH.MA047	MA047	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	shoe
SH.MA097	MA097	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
SH.MB051	MB051	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	shoe
CP.MB026	MB026	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
SH.MB083	MB083	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
CP.MB029	MB029	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	phone
CP.MA010	MA010	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
CP.MB076	MB076	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
SH.MB057	MB057	ScienceOnline	None	Adult	2/17/2014	Durham	NC	2	shoe
CP.MB070	MB070	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
SH.MB004	MB004	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
CP.MB020	MB020	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
CP.MA099	MA099	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
SH.MA033	MA033	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	shoe
SH.MB052	MB052	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	shoe
CP.MA041	MA041	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
CP.MB009	MB009	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	phone
CP.MA047	MA047	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	phone
SH.MA095	MA095	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	shoe
CP.MB002	MB002	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	phone
CP.MB064	MB064	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
CP.MB024	MB024	ScienceOnline	None	Adult	2/17/2014	Durham	NC	2	phone
CP.MA093	MA093	ScienceOnline	None	Adult	2/17/2014	Durham	NC	2	phone
SH.MA062	MA062	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
SH.MA044	MA044	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
CP.MA062	MA062	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
SH.MA083	MA083	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	shoe
CP.MA029	MA029	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	phone
SH.MB041	MB041	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	shoe
CP.MB063	MB063	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
SH.MB006	MB006	ScienceOnline	None	Adult	2/17/2014	Durham	NC	2	shoe
CP.MA060	MA060	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	phone
CP.MB037	MB037	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
SH.MA016	MA016	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
CP.MB098	MB098	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
SH.MB090	MB090	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
CP.MB052	MB052	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	phone
SH.MA021	MA021	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
CP.MA081	MA081	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	phone
CP.MA020	MA020	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	phone
CP.MA002	MA002	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	phone
SH.MA040	MA040	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
SH.MA061	MA061	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
SH.MA065	MA065	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
CP.MB086	MB086	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
CP.MA054	MA054	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
CP.MA072	MA072	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	phone
CP.MA069	MA069	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
SH.MA060	MA060	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	shoe
CP.MB004	MB004	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
CP.MB083	MB083	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
SH.MA018	MA018	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
CP.MB093	MB093	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
CP.MA007	MA007	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	phone
SH.MA034	MA034	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	shoe
CP.MB034	MB034	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
SH.MB062	MB062	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
SH.MA069	MA069	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
SH.MB002	MB002	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	shoe
SH.MA084	MA084	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
CP.MB056	MB056	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	phone
SH.MB020	MB020	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
SH.MB046	MB046	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
CP.MB084	MB084	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
SH.MB012	MB012	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	shoe
SH.MB093	MB093	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
SH.MA098	MA098	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	shoe
SH.MB001	MB001	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
CP.MA098	MA098	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	phone
CP.MB038	MB038	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
CP.MA003	MA003	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
CP.MB033	MB033	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
SH.MA012	MA012	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	shoe
CP.MA065	MA065	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
CP.MB046	MB046	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
CP.MA087	MA087	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
CP.MA063	MA063	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	phone
SH.MB045	MB045	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
SH.MB097	MB097	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	shoe
CP.MA043	MA043	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	phone
SH.MB096	MB096	ScienceOnline	None	Adult	2/17/2014	Durham	NC	2	shoe
SH.MB009	MB009	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	shoe
SH.MA059	MA059	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	shoe
CP.MB074	MB074	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	phone
SH.MA071	MA071	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
CP.MB014	MB014	ScienceOnline	None	Adult	2/17/2014	Durham	NC	2	phone
CP.MB013	MB013	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
CP.MA089	MA089	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	phone
CP.MA006	MA006	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	phone
CP.MA046	MA046	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	phone
CP.MB023	MB023	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
SH.MA075	MA075	ScienceOnline	None	Adult	2/17/2014	Durham	NC	2	shoe
CP.MB071	MB071	ScienceOnline	None	Adult	2/17/2014	Durham	NC	2	phone
CP.MA014	MA014	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
CP.MB092	MB092	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
CP.MA090	MA090	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
CP.MB012	MB012	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	phone
SH.MA042	MA042	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
CP.MA015	MA015	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	phone
SH.MB089	MB089	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
SH.MB070	MB070	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
CP.MA031	MA031	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	phone
SH.MA035	MA035	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
SH.MA087	MA087	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
SH.MB030	MB030	ScienceOnline	None	Adult	2/17/2014	Durham	NC	2	shoe
SH.MB066	MB066	ScienceOnline	None	Adult	2/17/2014	Durham	NC	2	shoe
CP.MA021	MA021	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
CP.MA049	MA049	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	phone
SH.MA064	MA064	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	shoe
CP.MB097	MB097	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	phone
CP.MA016	MA016	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
SH.MB099	MB099	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	shoe
SH.MB048	MB048	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
SH.MB067	MB067	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	shoe
SH.MB042	MB042	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
SH.MB019	MB019	ScienceOnline	None	Adult	2/17/2014	Durham	NC	2	shoe
CP.MB100	MB100	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
SH.MA043	MA043	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	shoe
SH.MB055	MB055	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	shoe
CP.MA048	MA048	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
CP.MB006	MB006	ScienceOnline	None	Adult	2/17/2014	Durham	NC	2	phone
CP.MB051	MB051	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	phone
CP.MA095	MA095	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	phone
CP.MB099	MB099	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	phone
CP.MA034	MA034	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	phone
SH.MA099	MA099	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
CP.MB089	MB089	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
SH.MB058	MB058	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
CP.MA077	MA077	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
CP.MA083	MA083	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	phone
CP.MB044	MB044	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
SH.MB017	MB017	ScienceOnline	None	Adult	2/17/2014	Durham	NC	2	shoe
CP.MB067	MB067	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	phone
SH.MB015	MB015	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
CP.MA037	MA037	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
CP.MA033	MA033	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	phone
SH.MA085	MA085	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
SH.MA072	MA072	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	shoe
CP.MB095	MB095	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	phone
SH.MA094	MA094	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	shoe
CP.MB011	MB011	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
CP.MB032	MB032	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
SH.MB072	MB072	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
SH.MB032	MB032	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
CP.MA024	MA024	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	phone
SH.MA079	MA079	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	shoe
SH.MB029	MB029	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	shoe
CP.MA044	MA044	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
CP.MB040	MB040	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
SH.MB040	MB040	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
SH.MA049	MA049	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	shoe
CP.MA025	MA025	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	phone
SH.MA036	MA036	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	shoe
SH.MA002	MA002	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	shoe
CP.MB042	MB042	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
CP.MA012	MA012	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	phone
CP.MA061	MA061	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
SH.MB100	MB100	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
SH.MB022	MB022	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
SH.MB095	MB095	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	shoe
CP.MA088	MA088	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
SH.MA053	MA053	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
CP.MA064	MA064	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	phone
SH.MA048	MA048	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
CP.MB035	MB035	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
SH.MA007	MA007	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	shoe
SH.MB094	MB094	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	shoe
SH.MA090	MA090	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
CP.MB030	MB030	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
SH.MB056	MB056	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	shoe
SH.MA013	MA013	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
CP.MA030	MA030	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	phone
CP.MB045	MB045	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
CP.MB066	MB066	ScienceOnline	None	Adult	2/17/2014	Durham	NC	2	phone
CP.MA040	MA040	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
SH.MB064	MB064	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
SH.MB014	MB014	ScienceOnline	None	Adult	2/17/2014	Durham	NC	2	shoe
SH.MA081	MA081	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	shoe
SH.MB038	MB038	ScienceOnline	None	Adult	2/17/2014	Durham	NC	2	shoe
SH.MB063	MB063	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
SH.MA089	MA089	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	shoe
CP.MB090	MB090	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
SH.MB033	MB033	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
SH.MA030	MA030	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	shoe
CP.MB017	MB017	ScienceOnline	None	Adult	2/17/2014	Durham	NC	2	phone
CP.MB039	MB039	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
CP.MB018	MB018	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
CP.MB049	MB049	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
SH.MA029	MA029	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	shoe
SH.MB074	MB074	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	shoe
CP.MB096	MB096	ScienceOnline	None	Adult	2/17/2014	Durham	NC	2	phone
CP.MA013	MA013	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
CP.MA075	MA075	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
CP.MB058	MB058	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
CP.MB025	MB025	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
SH.MB071	MB071	ScienceOnline	None	Adult	2/17/2014	Durham	NC	2	shoe
CP.MA085	MA085	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
SH.MB049	MB049	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
SH.MA026	MA026	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	shoe
SH.MA063	MA063	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	shoe
SH.MA046	MA046	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	shoe
SH.MA020	MA020	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	shoe
SH.MB044	MB044	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
SH.MA024	MA024	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	shoe
CP.MA018	MA018	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
SH.MB027	MB027	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
CP.MA094	MA094	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	phone
CP.MB015	MB015	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
CP.MB068	MB068	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	phone
SH.MB013	MB013	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
CP.MA026	MA026	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	phone
SH.MA100	MA100	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
SH.MA008	MA008	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
SH.MA045	MA045	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	shoe
SH.MA041	MA041	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
SH.MB077	MB077	ScienceOnline	None	Adult	2/17/2014	Durham	NC	2	shoe
SH.MB031	MB031	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
CP.MA042	MA042	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
SH.MB085	MB085	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
SH.MA037	MA037	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
CP.MA059	MA059	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	phone
CP.MA036	MA036	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	phone
CP.MB085	MB085	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
SH.MA006	MA006	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	shoe
SH.MA077	MA077	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
SH.MB026	MB026	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
SH.MA088	MA088	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
CP.MA084	MA084	ScienceOnline	None	Adult	2/17/2014	Durham	NC	2	phone
SH.MA025	MA025	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	shoe
SH.MB098	MB098	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
SH.MB025	MB025	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
CP.MA073	MA073	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
SH.MB081	MB081	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
CP.MA053	MA053	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
SH.MA093	MA093	ScienceOnline	None	Adult	2/17/2014	Durham	NC	2	shoe
CP.MB050	MB050	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
CP.MA097	MA097	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
SH.MA067	MA067	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
CP.MA079	MA079	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	phone
SH.MB011	MB011	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
SH.MB023	MB023	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
CP.MB094	MB094	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	phone
SH.MB050	MB050	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
CP.MB027	MB027	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
SH.MA015	MA015	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	shoe
SH.MC076	MC076	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.LT064	LT064	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.ME030	ME030	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
CP.ME019	ME019	SciEngFest	None	Mixed	4/25/2014	Washington	DC	4	phone
SH.MC023	MC023	SciEngFest	None	Mixed	4/25/2014	Washington	DC	4	shoe
CP.ME014	ME014	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
SH.ME014	ME014	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
CP.ME046	ME046	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.LT072	LT072	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.FY070	FY070	SciEngFest	None	Mixed	4/25/2014	Washington	DC	4	phone
SH.MC074	MC074	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
CP.MC056	MC056	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.ME052	ME052	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
SH.AM055	AM055	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
CP.LT067	LT067	SciEngFest	None	Mixed	4/25/2014	Washington	DC	4	phone
SH.LT070	LT070	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
CP.MC021	MC021	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.ME027	ME027	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.LT066	LT066	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
SH.ME036	ME036	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.FY070	FY070	SciEngFest	None	Mixed	4/25/2014	Washington	DC	4	shoe
SH.LT067	LT067	SciEngFest	None	Mixed	4/25/2014	Washington	DC	4	shoe
SH.MC055	MC055	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
CP.MC063	MC063	SciEngFest	None	Mixed	4/25/2014	Washington	DC	4	phone
CP.ME024	ME024	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.MC087	MC087	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.LT062	LT062	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.ME041	ME041	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.MC052	MC052	SciEngFest	None	Mixed	4/25/2014	Washington	DC	4	phone
CP.AK078	AK078	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.MC066	MC066	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.LT073	LT073	SciEngFest	None	Mixed	4/25/2014	Washington	DC	4	phone
SH.ME045	ME045	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
CP.MC088	MC088	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.ME013	ME013	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
SH.MC068	MC068	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.MC085	MC085	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
CP.MC068	MC068	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
SH.ME019	ME019	SciEngFest	None	Mixed	4/25/2014	Washington	DC	4	shoe
SH.AG095	AG095	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.ME038	ME038	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
CP.MC045	MC045	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
SH.ME026	ME026	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.MC058	MC058	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
CP.MC083	MC083	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.ME050	ME050	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
SH.FZ037	FZ037	SciEngFest	None	Mixed	4/25/2014	Washington	DC	4	shoe
CP.MC055	MC055	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
SH.MC082	MC082	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
CP.ME028	ME028	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.FZ010	FZ010	SciEngFest	None	Mixed	4/25/2014	Washington	DC	4	phone
CP.MC044	MC044	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.FZ006	FZ006	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.ME055	ME055	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	phone
CP.FY029	FY029	SciEngFest	None	Mixed	4/25/2014	Washington	DC	4	phone
SH.LT058	LT058	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.MC091	MC091	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.ME035	ME035	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.MC066	MC066	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.MC044	MC044	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
SH.ME024	ME024	SciEngFest	None	Mixed	4/25/2014	Washington	DC	3	shoe
